-6.01	-38	2	9.560	-1.351	9.464	-0.042
-6.01	-38	4	9.137	-1.286	9.046	-0.035
-6.01	-38	6	8.873	-1.400	8.762	0.015
-6.01	-38	8	8.957	-1.585	8.816	-0.030
-6.01	-38	10	9.209	-1.796	9.032	-0.049
-6.01	-38	12	9.731	-1.500	9.615	0.039
-6.01	-38	14	9.482	-1.581	9.349	-0.063
-6.01	-38	16	9.760	-1.583	9.631	0.016
-6.01	-38	18	9.930	-1.963	9.734	0.019
-6.01	-38	20	9.540	-1.461	9.427	-0.031
-6.01	-38	22	9.562	-1.787	9.393	-0.055
-6.01	-38	24	9.509	-1.255	9.426	-0.017
-6.01	-38	26	9.179	-1.501	9.056	-0.032
-6.01	-38	28	9.406	-1.424	9.298	0.024
-6.01	-38	30	9.224	-1.351	9.124	-0.029
-6.01	-38	32	9.737	-1.418	9.633	0.026
-6.01	-38	34	9.482	-1.449	9.371	0.012
-6.01	-38	36	9.617	-1.865	9.434	-0.081
-6.01	-38	38	9.649	-1.481	9.535	-0.020
-6.01	-38	40	10.005	-1.802	9.840	0.169
-6.01	-38	42	9.617	-1.958	9.416	-0.016
-6.01	-38	44	9.726	-1.462	9.615	0.035
-6.01	-38	46	9.966	-1.789	9.804	0.032
-6.01	-38	48	9.370	-1.954	9.164	0.017
-6.01	-38	50	9.496	-1.526	9.372	0.074
-6.01	-38	52	9.071	-1.930	8.863	0.082
-6.01	-38	54	9.276	-1.447	9.162	-0.010
-6.01	-38	56	9.720	-1.509	9.602	-0.065
-6.01	-38	58	9.593	-1.712	9.439	-0.056
-6.01	-38	60	9.608	-2.374	9.310	0.055
-6.01	-38	62	10.067	-1.799	9.905	-0.061
-6.01	-38	64	9.927	-1.631	9.792	0.014
-6.01	-38	66	9.993	-2.358	9.711	0.026
-6.01	-38	68	10.022	-1.744	9.869	-0.034
-6.01	-38	70	10.644	-1.764	10.496	-0.038
-6.01	-38	72	11.639	-1.156	11.582	-0.016
-6.01	-38	74	15.557	-0.760	15.534	0.397
-6.01	-38	76	78.771	1.149	46.434	63.619
-6.01	-38	78	72.706	-9.593	54.221	47.479
-6.01	-38	80	82.083	-21.676	76.347	20.952
-6.01	-38	82	84.712	-30.374	77.240	-16.955
-6.01	-38	84	71.577	-26.664	47.329	-46.608
-6.01	-38	86	51.983	-14.214	4.361	-49.811
-6.01	-38	88	31.296	1.532	-19.758	-24.222
-6.01	-38	90	21.119	7.695	-18.005	-7.913
-6.01	-38	92	16.765	9.143	-13.940	-1.775
-6.01	-38	94	14.228	9.391	-10.678	0.475
-6.01	-38	96	12.567	9.158	-8.486	1.436
-6.01	-38	98	11.377	8.717	-7.087	1.795
-6.01	-38	100	10.332	8.152	-6.056	1.907
-6.01	-38	102	9.415	7.586	-5.248	1.884
-6.01	-38	104	8.593	7.096	-4.500	1.797
-6.01	-38	106	7.863	6.651	-3.768	1.843
-6.01	-38	108	7.093	6.008	-3.268	1.880
-6.01	-38	110	6.405	5.476	-2.869	1.674
-6.01	-38	112	5.844	5.040	-2.489	1.601
-6.01	-38	114	5.200	4.694	-1.765	1.375
-6.01	-38	116	4.577	3.975	-1.621	1.587
-6.01	-38	118	4.405	4.018	-1.361	1.186
-6.01	-38	120	4.280	3.922	-1.344	1.063
-6.01	-38	122	3.597	3.240	-1.115	1.095
-6.01	-38	124	3.288	3.039	-0.829	0.940
-6.01	-38	126	2.860	2.484	-1.013	0.993
-6.01	-38	128	2.486	2.228	-0.815	0.741
-6.01	-38	130	2.296	2.149	-0.579	0.566
-6.01	-38	132	2.189	2.058	-0.522	0.530
-6.01	-38	134	2.042	1.944	-0.386	0.493
-6.01	-38	136	1.934	1.781	-0.340	0.673
-6.01	-38	138	1.573	1.479	-0.360	0.395
-6.01	-38	140	1.477	1.403	-0.305	0.346
-6.01	-38	142	1.484	1.437	-0.230	0.286
-6.01	-38	144	1.277	1.247	-0.144	0.236
-6.01	-38	146	1.329	1.292	-0.135	0.281
-6.01	-38	148	1.108	1.036	-0.220	0.325
-6.01	-38	150	1.057	1.013	-0.153	0.258
-6.01	-36	-150	1.116	1.069	-0.156	-0.279
-6.01	-36	-148	1.285	1.225	-0.161	-0.352
-6.01	-36	-146	1.339	1.294	-0.164	-0.302
-6.01	-36	-144	1.390	1.335	-0.204	-0.328
-6.01	-36	-142	1.457	1.391	-0.250	-0.352
-6.01	-36	-140	1.699	1.622	-0.305	-0.402
-6.01	-36	-138	1.824	1.721	-0.348	-0.493
-6.01	-36	-136	1.892	1.761	-0.369	-0.585
-6.01	-36	-134	2.139	2.008	-0.424	-0.600
-6.01	-36	-132	2.332	2.185	-0.496	-0.646
-6.01	-36	-130	2.551	2.370	-0.615	-0.716
-6.01	-36	-128	2.873	2.597	-0.816	-0.918
-6.01	-36	-126	3.028	2.667	-0.907	-1.111
-6.01	-36	-124	3.304	2.940	-0.993	-1.133
-6.01	-36	-122	3.991	3.562	-1.120	-1.409
-6.01	-36	-120	4.260	3.804	-1.160	-1.527
-6.01	-36	-118	4.740	4.154	-1.683	-1.542
-6.01	-36	-116	5.330	4.719	-1.784	-1.719
-6.01	-36	-114	6.025	5.150	-2.337	-2.078
-6.01	-36	-112	6.757	5.654	-2.848	-2.363
-6.01	-36	-110	7.587	6.485	-3.301	-2.146
-6.01	-36	-108	8.460	7.128	-3.883	-2.385
-6.01	-36	-106	9.398	7.826	-4.550	-2.525
-6.01	-36	-104	10.459	8.564	-5.398	-2.626
-6.01	-36	-102	11.541	9.292	-6.285	-2.707
-6.01	-36	-100	12.745	10.111	-7.217	-2.852
-6.01	-36	-98	14.126	11.013	-8.307	-3.044
-6.01	-36	-96	15.899	11.954	-9.924	-3.375
-6.01	-36	-94	18.644	13.038	-12.766	-3.828
-6.01	-36	-92	23.141	14.175	-17.943	-3.554
-6.01	-36	-90	31.081	14.694	-27.381	-0.621
-6.01	-36	-88	48.885	12.262	-46.234	10.093
-6.01	-36	-86	25.658	4.023	0.898	25.324
-6.01	-36	-84	88.891	-1.524	86.957	18.375
-6.01	-36	-82	152.967	2.082	152.495	-11.816
-6.01	-36	-80	164.909	15.615	156.490	-49.619
-6.01	-36	-78	150.088	38.907	118.029	-84.153
-6.01	-36	-76	170.201	123.347	55.256	-103.445
-6.01	-36	-74	103.972	97.108	36.466	-7.096
-6.01	-36	-72	90.480	84.236	32.976	-1.843
-6.01	-36	-70	86.312	79.942	32.538	-0.659
-6.01	-36	-68	84.194	78.938	29.280	-0.249
-6.01	-36	-66	84.042	78.554	29.872	-0.114
-6.01	-36	-64	84.033	78.239	30.661	-0.058
-6.01	-36	-62	83.916	78.461	29.761	-0.066
-6.01	-36	-60	84.091	78.103	31.164	-0.091
-6.01	-36	-58	83.902	78.535	29.527	-0.032
-6.01	-36	-56	84.158	78.292	30.869	0.014
-6.01	-36	-54	83.828	78.537	29.310	-0.029
-6.01	-36	-52	83.896	78.509	29.578	-0.104
-6.01	-36	-50	83.955	78.583	29.549	-0.020
-6.01	-36	-48	84.481	78.126	32.145	-0.034
-6.01	-36	-46	83.892	78.216	30.332	-0.024
-6.01	-36	-44	83.849	78.528	29.393	-0.011
-6.01	-36	-42	83.997	78.644	29.507	-0.022
-6.01	-36	-40	83.792	78.495	29.320	0.009
-6.01	-36	-38	84.182	78.620	30.089	-0.019
-6.01	-36	-36	84.448	78.162	31.971	-0.030
-6.01	-36	-34	83.966	78.609	29.509	0.049
-6.01	-36	-32	84.666	78.557	31.577	0.003
-6.01	-36	-30	83.962	77.959	31.179	-0.042
-6.01	-36	-28	83.516	78.086	29.623	0.013
-6.01	-36	-26	83.849	78.526	29.399	-0.056
-6.01	-36	-24	83.477	78.112	29.443	-0.033
-6.01	-36	-22	83.667	78.377	29.277	0.024
-6.01	-36	-20	85.140	78.106	33.888	-0.086
-6.01	-36	-18	84.573	78.271	32.034	0.040
-6.01	-36	-16	84.401	79.045	29.587	-0.013
-6.01	-36	-14	84.400	78.378	31.311	-0.043
-6.01	-36	-12	84.380	78.650	30.563	0.053
-6.01	-36	-10	84.107	78.757	29.517	-0.013
-6.01	-36	-8	84.156	78.329	30.770	0.027
-6.01	-36	-6	83.922	78.144	30.602	0.007
-6.01	-36	-4	83.940	78.642	29.348	-0.005
-6.01	-36	-2	83.787	78.509	29.267	0.005
-6.01	-36	0	83.872	78.346	29.941	0.000
-6.01	-36	2	83.787	78.509	29.267	-0.005
-6.01	-36	4	83.940	78.642	29.348	0.005
-6.01	-36	6	83.922	78.144	30.602	-0.007
-6.01	-36	8	84.156	78.329	30.770	-0.027
-6.01	-36	10	84.107	78.757	29.517	0.013
-6.01	-36	12	84.380	78.650	30.563	-0.053
-6.01	-36	14	84.400	78.378	31.311	0.043
-6.01	-36	16	84.401	79.045	29.587	0.013
-6.01	-36	18	84.573	78.271	32.034	-0.040
-6.01	-36	20	85.140	78.106	33.888	0.086
-6.01	-36	22	83.667	78.377	29.277	-0.024
-6.01	-36	24	83.477	78.112	29.443	0.033
-6.01	-36	26	83.849	78.526	29.399	0.056
-6.01	-36	28	83.516	78.086	29.623	-0.013
-6.01	-36	30	83.962	77.959	31.179	0.042
-6.01	-36	32	84.666	78.557	31.577	-0.003
-6.01	-36	34	83.966	78.609	29.509	-0.049
-6.01	-36	36	84.448	78.162	31.971	0.030
-6.01	-36	38	84.182	78.620	30.089	0.019
-6.01	-36	40	83.792	78.495	29.320	-0.009
-6.01	-36	42	83.997	78.644	29.507	0.022
-6.01	-36	44	83.849	78.528	29.393	0.011
-6.01	-36	46	83.892	78.216	30.332	0.024
-6.01	-36	48	84.481	78.126	32.145	0.034
-6.01	-36	50	83.955	78.583	29.549	0.020
-6.01	-36	52	83.896	78.509	29.578	0.104
-6.01	-36	54	83.828	78.537	29.310	0.029
-6.01	-36	56	84.158	78.292	30.869	-0.014
-6.01	-36	58	83.902	78.535	29.527	0.032
-6.01	-36	60	84.091	78.103	31.164	0.091
-6.01	-36	62	83.916	78.461	29.761	0.066
-6.01	-36	64	84.033	78.239	30.661	0.058
-6.01	-36	66	84.042	78.554	29.872	0.114
-6.01	-36	68	84.194	78.938	29.280	0.249
-6.01	-36	70	86.312	79.942	32.538	0.659
-6.01	-36	72	90.480	84.236	32.976	1.843
-6.01	-36	74	103.972	97.108	36.466	7.096
-6.01	-36	76	170.201	123.347	55.256	103.445
-6.01	-36	78	150.088	38.907	118.029	84.153
-6.01	-36	80	164.909	15.615	156.490	49.619
-6.01	-36	82	152.967	2.082	152.495	11.816
-6.01	-36	84	88.891	-1.524	86.957	-18.375
-6.01	-36	86	25.658	4.023	0.898	-25.324
-6.01	-36	88	48.885	12.262	-46.234	-10.093
-6.01	-36	90	31.081	14.694	-27.381	0.621
-6.01	-36	92	23.141	14.175	-17.943	3.554
-6.01	-36	94	18.644	13.038	-12.766	3.828
-6.01	-36	96	15.899	11.954	-9.924	3.375
-6.01	-36	98	14.126	11.013	-8.307	3.044
-6.01	-36	100	12.745	10.111	-7.217	2.852
-6.01	-36	102	11.541	9.292	-6.285	2.707
-6.01	-36	104	10.459	8.564	-5.398	2.626
-6.01	-36	106	9.398	7.826	-4.550	2.525
-6.01	-36	108	8.460	7.128	-3.883	2.385
-6.01	-36	110	7.586	6.485	-3.299	2.148
-6.01	-36	112	6.757	5.654	-2.848	2.363
-6.01	-36	114	6.025	5.150	-2.337	2.078
-6.01	-36	116	5.330	4.719	-1.784	1.719
-6.01	-36	118	4.740	4.154	-1.683	1.542
-6.01	-36	120	4.260	3.804	-1.160	1.527
-6.01	-36	122	3.991	3.562	-1.120	1.409
-6.01	-36	124	3.304	2.940	-0.993	1.133
-6.01	-36	126	3.028	2.667	-0.907	1.111
-6.01	-36	128	2.873	2.597	-0.816	0.918
-6.01	-36	130	2.551	2.370	-0.615	0.716
-6.01	-36	132	2.332	2.185	-0.496	0.646
-6.01	-36	134	2.139	2.008	-0.424	0.600
-6.01	-36	136	1.892	1.761	-0.369	0.585
-6.01	-36	138	1.824	1.721	-0.348	0.493
-6.01	-36	140	1.699	1.622	-0.305	0.402
-6.01	-36	142	1.457	1.391	-0.250	0.352
-6.01	-36	144	1.390	1.335	-0.204	0.328
-6.01	-36	146	1.339	1.294	-0.164	0.302
-6.01	-36	148	1.285	1.225	-0.161	0.352
-6.01	-36	150	1.116	1.069	-0.156	0.279
-6.01	-34	-150	1.182	1.132	-0.153	-0.302
-6.01	-34	-148	1.307	1.253	-0.170	-0.331
-6.01	-34	-146	1.404	1.346	-0.178	-0.359
-6.01	-34	-144	1.485	1.418	-0.210	-0.387
-6.01	-34	-142	1.529	1.443	-0.260	-0.436
-6.01	-34	-140	1.805	1.697	-0.364	-0.498
-6.01	-34	-138	1.857	1.747	-0.386	-0.497
-6.01	-34	-136	2.118	1.983	-0.356	-0.652
-6.01	-34	-134	2.283	2.140	-0.452	-0.652
-6.01	-34	-132	2.492	2.301	-0.548	-0.784
-6.01	-34	-130	2.791	2.555	-0.662	-0.908
-6.01	-34	-128	3.098	2.803	-0.772	-1.071
-6.01	-34	-126	3.455	3.110	-0.939	-1.177
-6.01	-34	-124	3.769	3.390	-1.068	-1.253
-6.01	-34	-122	4.230	3.786	-1.124	-1.513
-6.01	-34	-120	4.842	4.192	-1.588	-1.830
-6.01	-34	-118	5.147	4.435	-1.830	-1.862
-6.01	-34	-116	6.064	5.175	-2.247	-2.222
-6.01	-34	-114	6.749	5.694	-2.590	-2.534
-6.01	-34	-112	7.890	6.501	-3.260	-3.059
-6.01	-34	-110	8.838	7.503	-3.755	-2.776
-6.01	-34	-108	9.966	8.331	-4.517	-3.084
-6.01	-34	-106	11.220	9.233	-5.401	-3.388
-6.01	-34	-104	12.653	10.312	-6.393	-3.591
-6.01	-34	-102	14.075	11.369	-7.447	-3.658
-6.01	-34	-100	15.520	12.478	-8.404	-3.813
-6.01	-34	-98	17.071	13.663	-9.334	-4.200
-6.01	-34	-96	19.183	15.109	-10.557	-5.314
-6.01	-34	-94	22.790	17.136	-12.946	-7.624
-6.01	-34	-92	29.458	20.067	-18.420	-11.216
-6.01	-34	-90	41.538	24.156	-30.059	-15.440
-6.01	-34	-88	62.951	29.306	-52.210	-19.443
-6.01	-34	-86	44.093	35.789	4.518	-25.356
-6.01	-34	-84	125.438	45.146	110.246	-39.274
-6.01	-34	-82	208.405	60.041	189.361	-63.007
-6.01	-34	-80	232.189	81.469	195.730	-94.678
-6.01	-34	-78	232.444	118.258	143.603	-139.368
-6.01	-34	-76	342.531	287.398	66.477	-174.100
-6.01	-34	-74	247.060	244.154	35.727	-12.307
-6.01	-34	-72	222.806	220.324	32.995	-3.390
-6.01	-34	-70	215.211	212.867	31.655	-1.168
-6.01	-34	-68	212.730	210.265	32.287	-0.463
-6.01	-34	-66	212.155	209.287	34.766	-0.160
-6.01	-34	-64	211.310	208.972	31.345	-0.102
-6.01	-34	-62	211.301	208.686	33.140	-0.069
-6.01	-34	-60	211.293	208.933	31.488	-0.050
-6.01	-34	-58	211.217	208.799	31.869	-0.044
-6.01	-34	-56	211.627	208.869	34.059	-0.039
-6.01	-34	-54	211.414	208.897	32.523	-0.041
-6.01	-34	-52	211.185	208.844	31.356	-0.043
-6.01	-34	-50	211.394	208.850	32.699	-0.009
-6.01	-34	-48	211.193	208.860	31.310	-0.049
-6.01	-34	-46	211.695	208.899	34.292	0.014
-6.01	-34	-44	211.326	208.917	31.818	-0.010
-6.01	-34	-42	211.540	208.848	33.638	-0.006
-6.01	-34	-40	211.354	208.828	32.578	0.010
-6.01	-34	-38	211.277	208.880	31.735	-0.021
-6.01	-34	-36	211.305	208.889	31.857	-0.005
-6.01	-34	-34	211.309	208.851	32.135	-0.010
-6.01	-34	-32	211.310	208.968	31.375	-0.085
-6.01	-34	-30	211.284	208.919	31.526	-0.009
-6.01	-34	-28	211.369	208.909	32.150	-0.004
-6.01	-34	-26	211.403	208.710	33.636	-0.006
-6.01	-34	-24	211.495	208.932	32.826	0.024
-6.01	-34	-22	211.782	208.872	34.990	0.022
-6.01	-34	-20	211.191	208.849	31.366	0.009
-6.01	-34	-18	211.414	209.060	31.457	0.025
-6.01	-34	-16	211.463	208.945	32.533	-0.028
-6.01	-34	-14	211.244	208.845	31.747	0.010
-6.01	-34	-12	211.433	208.975	32.144	-0.004
-6.01	-34	-10	211.296	208.936	31.488	-0.025
-6.01	-34	-8	211.375	209.023	31.441	-0.001
-6.01	-34	-6	210.909	208.757	30.056	-0.011
-6.01	-34	-4	211.359	208.948	31.834	-0.020
-6.01	-34	-2	211.765	208.920	34.595	0.000
-6.01	-34	0	211.802	208.960	34.577	0.000
-6.01	-34	2	211.765	208.920	34.595	0.000
-6.01	-34	4	211.359	208.948	31.834	0.020
-6.01	-34	6	210.909	208.757	30.056	0.011
-6.01	-34	8	211.375	209.023	31.441	0.001
-6.01	-34	10	211.296	208.936	31.488	0.025
-6.01	-34	12	211.433	208.975	32.144	0.004
-6.01	-34	14	211.244	208.845	31.747	-0.010
-6.01	-34	16	211.463	208.945	32.533	0.028
-6.01	-34	18	211.414	209.060	31.457	-0.025
-6.01	-34	20	211.191	208.849	31.366	-0.009
-6.01	-34	22	211.782	208.872	34.990	-0.022
-6.01	-34	24	211.495	208.932	32.826	-0.024
-6.01	-34	26	211.403	208.710	33.636	0.006
-6.01	-34	28	211.369	208.909	32.150	0.004
-6.01	-34	30	211.284	208.919	31.526	0.009
-6.01	-34	32	211.310	208.968	31.375	0.085
-6.01	-34	34	211.309	208.851	32.135	0.010
-6.01	-34	36	211.305	208.889	31.857	0.005
-6.01	-34	38	211.277	208.880	31.735	0.021
-6.01	-34	40	211.354	208.828	32.578	-0.010
-6.01	-34	42	211.540	208.848	33.638	0.006
-6.01	-34	44	211.326	208.917	31.818	0.010
-6.01	-34	46	211.695	208.899	34.292	-0.014
-6.01	-34	48	211.193	208.860	31.310	0.049
-6.01	-34	50	211.394	208.850	32.699	0.009
-6.01	-34	52	211.185	208.844	31.356	0.043
-6.01	-34	54	211.414	208.897	32.523	0.041
-6.01	-34	56	211.627	208.869	34.059	0.039
-6.01	-34	58	211.217	208.799	31.869	0.044
-6.01	-34	60	211.293	208.933	31.488	0.050
-6.01	-34	62	211.301	208.686	33.140	0.069
-6.01	-34	64	211.310	208.972	31.345	0.102
-6.01	-34	66	212.155	209.287	34.766	0.160
-6.01	-34	68	212.730	210.265	32.287	0.463
-6.01	-34	70	215.211	212.867	31.655	1.168
-6.01	-34	72	222.806	220.324	32.995	3.390
-6.01	-34	74	247.060	244.154	35.727	12.307
-6.01	-34	76	342.531	287.398	66.477	174.100
-6.01	-34	78	232.444	118.258	143.603	139.368
-6.01	-34	80	232.189	81.469	195.730	94.678
-6.01	-34	82	208.405	60.041	189.361	63.007
-6.01	-34	84	125.438	45.146	110.246	39.274
-6.01	-34	86	44.093	35.789	4.518	25.356
-6.01	-34	88	62.951	29.306	-52.210	19.443
-6.01	-34	90	41.538	24.156	-30.059	15.440
-6.01	-34	92	29.458	20.067	-18.420	11.216
-6.01	-34	94	22.790	17.136	-12.946	7.624
-6.01	-34	96	19.183	15.109	-10.557	5.314
-6.01	-34	98	17.071	13.663	-9.334	4.200
-6.01	-34	100	15.520	12.478	-8.404	3.813
-6.01	-34	102	14.075	11.369	-7.447	3.658
-6.01	-34	104	12.653	10.312	-6.393	3.591
-6.01	-34	106	11.220	9.233	-5.401	3.388
-6.01	-34	108	9.966	8.331	-4.517	3.084
-6.01	-34	110	8.839	7.502	-3.757	2.781
-6.01	-34	112	7.890	6.501	-3.260	3.059
-6.01	-34	114	6.749	5.694	-2.590	2.534
-6.01	-34	116	6.064	5.175	-2.247	2.222
-6.01	-34	118	5.147	4.435	-1.830	1.862
-6.01	-34	120	4.842	4.192	-1.588	1.830
-6.01	-34	122	4.230	3.786	-1.124	1.513
-6.01	-34	124	3.769	3.390	-1.068	1.253
-6.01	-34	126	3.455	3.110	-0.939	1.177
-6.01	-34	128	3.098	2.803	-0.772	1.071
-6.01	-34	130	2.791	2.555	-0.662	0.908
-6.01	-34	132	2.492	2.301	-0.548	0.784
-6.01	-34	134	2.283	2.140	-0.452	0.652
-6.01	-34	136	2.118	1.983	-0.356	0.652
-6.01	-34	138	1.857	1.747	-0.386	0.497
-6.01	-34	140	1.805	1.697	-0.364	0.498
-6.01	-34	142	1.529	1.443	-0.260	0.436
-6.01	-34	144	1.485	1.418	-0.210	0.387
-6.01	-34	146	1.404	1.346	-0.178	0.359
-6.01	-34	148	1.307	1.253	-0.170	0.331
-6.01	-34	150	1.182	1.132	-0.153	0.302
-6.01	-32	-150	1.240	1.192	-0.140	-0.313
-6.01	-32	-148	1.355	1.291	-0.171	-0.372
-6.01	-32	-146	1.416	1.357	-0.199	-0.354
-6.01	-32	-144	1.562	1.490	-0.233	-0.409
-6.01	-32	-142	1.681	1.592	-0.257	-0.475
-6.01	-32	-140	1.878	1.777	-0.227	-0.564
-6.01	-32	-138	2.026	1.898	-0.418	-0.573
-6.01	-32	-136	2.304	2.166	-0.395	-0.679
-6.01	-32	-134	2.493	2.346	-0.450	-0.711
-6.01	-32	-132	2.704	2.510	-0.527	-0.856
-6.01	-32	-130	2.947	2.669	-0.650	-1.068
-6.01	-32	-128	3.354	3.054	-0.768	-1.154
-6.01	-32	-126	3.775	3.415	-0.939	-1.306
-6.01	-32	-124	4.181	3.746	-1.110	-1.489
-6.01	-32	-122	4.669	4.137	-1.297	-1.732
-6.01	-32	-120	5.512	4.758	-1.681	-2.217
-6.01	-32	-118	6.121	5.316	-1.994	-2.288
-6.01	-32	-116	6.977	5.981	-2.356	-2.712
-6.01	-32	-114	8.059	6.851	-2.853	-3.140
-6.01	-32	-112	9.003	7.446	-3.647	-3.510
-6.01	-32	-110	10.352	8.691	-4.317	-3.605
-6.01	-32	-108	11.770	9.728	-5.272	-4.014
-6.01	-32	-106	13.434	10.931	-6.412	-4.457
-6.01	-32	-104	15.294	12.352	-7.677	-4.732
-6.01	-32	-102	17.066	13.765	-8.905	-4.742
-6.01	-32	-100	18.728	15.146	-9.965	-4.697
-6.01	-32	-98	20.236	16.609	-10.499	-4.836
-6.01	-32	-96	21.889	18.335	-10.320	-6.038
-6.01	-32	-94	25.387	20.937	-10.270	-10.034
-6.01	-32	-92	34.046	25.516	-13.108	-18.337
-6.01	-32	-90	51.203	33.386	-23.040	-31.245
-6.01	-32	-88	79.272	45.604	-44.089	-47.544
-6.01	-32	-86	92.063	62.423	15.508	-65.867
-6.01	-32	-84	173.872	83.634	125.541	-86.466
-6.01	-32	-82	259.043	109.212	206.800	-111.400
-6.01	-32	-80	294.048	142.162	211.991	-145.994
-6.01	-32	-78	320.341	196.388	149.319	-204.339
-6.01	-32	-76	523.595	433.362	58.566	-287.957
-6.01	-32	-74	395.083	392.752	38.415	-18.990
-6.01	-32	-72	359.877	358.332	32.983	-4.693
-6.01	-32	-70	349.003	347.515	32.148	-1.635
-6.01	-32	-68	345.384	343.671	34.357	-0.637
-6.01	-32	-66	343.821	342.283	32.480	-0.294
-6.01	-32	-64	343.275	341.823	31.537	-0.122
-6.01	-32	-62	343.081	341.596	31.884	-0.063
-6.01	-32	-60	343.066	341.547	32.246	-0.053
-6.01	-32	-58	343.275	341.552	34.344	-0.038
-6.01	-32	-56	342.999	341.516	31.863	-0.023
